PlayerId,Name,Age,Photo,Nationality,Flag,OverallRating,Potential,Club,ClubLogo,Value,Wage,InternationalReputation,Skill,JerseyNumber,ContractValidUntil,Height,Weight,NPassing,NBallControl,NAdjustedAgility,NStamina,NStrength,NPositioning,GKPenalties,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,BestPosition,BestOverallRating,ReleaseClause
253034,D. Bernard,18,https://cdn.sofifa.com/players/253/034/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,77,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,475K,4K,1,2,58,2022,6'2,179lbs,53,46,63,56,68,50,45,8,8,7,14,13,CB,62,1.2M
257254,M. Thompson,18,https://cdn.sofifa.com/players/257/254/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,76,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,525K,4K,1,2,33,2021,5'10,165lbs,50,63,64,51,54,54,72,10,8,13,12,8,ST,63,1.3M
254088,D. Traore,17,https://cdn.sofifa.com/players/254/088/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,60,80,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,425K,2K,1,2,79,2021,5'9,154lbs,59,66,76,51,36,62,55,13,15,8,11,6,CAM,64,1.1M
255312,S. Banks,17,https://cdn.sofifa.com/players/255/312/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,59,76,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,300K,1K,1,3,53,2023,5'11,159lbs,58,61,69,44,51,53,61,14,12,6,12,7,LM,59,758K
232396,C. Tanor,21,https://cdn.sofifa.com/players/232/396/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,54,65,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,120K,10K,1,2,70,2020,5'9,154lbs,54,55,61,60,39,49,39,15,11,10,14,10,CM,55,246K
235292,L. Carissoni,23,https://cdn.sofifa.com/players/235/292/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,61,69,Torino,https://cdn.sofifa.com/teams/54/light_30.png,325K,5K,1,2,76,2023,6'1,172lbs,44,55,60,65,45,57,46,9,11,8,12,11,RB,61,618K
1109,0P. Maldini,40,https://cdn.sofifa.com/players/001/109/09_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,89,Milan,https://cdn.sofifa.com/teams/47/light_30.png,0,0,5,1,3,2009,6'1,187lbs,69,76,35,54,62,96,90,5,21,70,21,21,CB,78,
257711,R. Calafiori,18,https://cdn.sofifa.com/players/257/711/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,61,78,Roma,https://cdn.sofifa.com/teams/52/light_30.png,475K,500,1,2,61,2021,6'0,172lbs,44,60,58,57,65,53,49,9,11,5,6,11,LB,61,1.3M
254860,Valera,18,https://cdn.sofifa.com/players/254/860/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,1.1M,4K,1,4,48,2021,5'7,150lbs,64,66,66,53,46,61,55,7,12,12,8,12,LM,66,2.9M
247257,Ibanez,21,https://cdn.sofifa.com/players/247/257/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,68,78,Roma,https://cdn.sofifa.com/teams/52/light_30.png,1.3M,500,1,2,3,2023,6'1,163lbs,44,57,55,60,67,32,46,12,7,10,6,12,CB,70,3M
245784,A. Tripaldelli,21,https://cdn.sofifa.com/players/245/784/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,60,74,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,425K,3K,1,2,3,2023,6'0,170lbs,49,55,56,51,55,59,41,10,5,6,6,12,LB,60,988K
246923,J. Ramsey,19,https://cdn.sofifa.com/players/246/923/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,55,75,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,170K,4K,1,2,41,2023,5'11,154lbs,57,59,65,52,49,54,45,14,9,8,6,12,CAM,57,493K
46815,B. Hangeland,34,https://cdn.sofifa.com/players/046/815/16_60.png,Norway,https://cdn.sofifa.com/flags/no.png,72,72,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,650K,15K,2,2,4,2016,6'5,203lbs,53,54,28,69,86,19,44,8,14,10,9,14,CB,72,
256404,Jorge Silva,21,https://cdn.sofifa.com/players/256/404/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,64,72,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,600K,7K,1,2,49,2022,6'0,165lbs,47,52,58,55,54,29,38,11,10,13,8,8,CB,66,1.1M
252964,G. Zappa,20,https://cdn.sofifa.com/players/252/964/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,61,76,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,525K,3K,1,2,25,2025,6'0,165lbs,50,58,64,66,52,48,40,14,13,12,10,15,RB,61,1.2M
224876,M. Curado,25,https://cdn.sofifa.com/players/224/876/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,66,72,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,775K,4K,1,2,33,2025,6'2,176lbs,42,49,51,60,81,31,47,12,15,8,10,8,CB,68,1.6M
253146,Kaique Rocha,19,https://cdn.sofifa.com/players/253/146/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,60,77,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,400K,1K,1,2,2,2024,6'5,198lbs,43,42,59,64,86,42,47,9,6,15,11,14,CB,64,970K
221202,M. Barnes,22,https://cdn.sofifa.com/players/221/202/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,67,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,300K,7K,1,3,46,2020,6'1,159lbs,52,57,61,61,63,55,61,13,9,9,11,11,ST,61,630K
240926,N. Phillips,23,https://cdn.sofifa.com/players/240/926/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,75,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,1.1M,22K,1,2,47,2021,6'3,185lbs,54,50,49,64,79,25,45,9,6,6,12,10,CB,70,2.3M
246300,B. Vera,21,https://cdn.sofifa.com/players/246/300/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,58,72,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,250K,4K,1,2,3,2023,5'11,163lbs,48,54,64,53,55,29,38,5,12,12,10,8,CB,60,606K
246401,F. Hartmann,19,https://cdn.sofifa.com/players/246/401/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,60,78,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,450K,4K,1,2,35,2023,5'10,146lbs,52,63,68,60,45,64,55,8,11,5,14,12,ST,62,1M
252299,J. Ruhner,18,https://cdn.sofifa.com/players/252/299/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,58,66,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,170K,2K,1,2,39,2020,5'9,150lbs,57,60,66,49,44,57,55,8,11,12,10,6,LM,59,323K
254268,D. Cleonise,17,https://cdn.sofifa.com/players/254/268/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,58,80,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,275K,500,1,2,56,2021,5'10,152lbs,57,63,63,46,29,48,62,9,6,10,14,8,RM,59,743K
247463,F. Balogun,18,https://cdn.sofifa.com/players/247/463/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,80,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,425K,4K,1,3,38,2021,5'10,154lbs,46,59,73,66,64,63,52,10,12,12,13,10,ST,62,1.2M
233441,T. Bola,20,https://cdn.sofifa.com/players/233/441/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,57,70,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,180K,7K,1,2,40,2020,6'2,176lbs,43,45,69,58,62,41,42,8,13,6,12,5,LB,58,455K
193080,De Gea,29,https://cdn.sofifa.com/players/193/080/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,86,86,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,31.5M,150K,4,1,1,2023,6'4,181lbs,38,38,59,43,60,12,29,88,81,78,82,89,GK,86,59.9M
254858,C. Saydee,18,https://cdn.sofifa.com/players/254/858/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,75,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,275K,1K,1,3,65,2021,5'11,172lbs,50,55,70,55,60,57,62,13,5,10,14,8,ST,60,694K
248472,M. Lavinier,18,https://cdn.sofifa.com/players/248/472/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,70,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,170K,3K,1,2,49,2020,6'0,154lbs,44,49,59,58,54,49,38,10,10,7,13,7,RB,57,429K
242420,V. Millico,19,https://cdn.sofifa.com/players/242/420/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,61,79,Torino,https://cdn.sofifa.com/teams/54/light_30.png,550K,4K,1,3,22,2023,5'9,150lbs,59,68,57,32,48,58,50,12,6,13,12,6,CAM,62,1.3M
243491,Caesar Gelabert,16,https://cdn.sofifa.com/players/243/491/18_60.png,Spain,https://cdn.sofifa.com/flags/es.png,57,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,230K,6K,1,4,34,2018,6'0,159lbs,54,61,66,59,62,58,45,14,13,13,10,11,RM,57,702K
243890,C. Rowe,20,https://cdn.sofifa.com/players/243/890/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,51,65,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,80K,5K,1,2,38,2021,5'11,154lbs,56,53,59,53,48,55,46,10,12,11,14,11,CAM,54,202K
245020,J. Hungbo,19,https://cdn.sofifa.com/players/245/020/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,74,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,275K,5K,1,3,44,2020,5'11,154lbs,53,60,77,47,45,55,52,9,10,7,11,8,LM,59,694K
240779,M. Meli,19,https://cdn.sofifa.com/players/240/779/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,58,78,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,275K,5K,1,3,73,2022,5'10,154lbs,55,69,55,35,45,53,69,5,13,8,6,15,RW,58,729K
241899,R. York,19,https://cdn.sofifa.com/players/241/899/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,52,68,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,110K,3K,1,2,39,2020,5'11,159lbs,52,46,60,62,52,49,31,12,8,12,8,10,CAM,54,278K
256899,L. Colombo,18,https://cdn.sofifa.com/players/256/899/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,61,79,Milan,https://cdn.sofifa.com/teams/47/light_30.png,525K,3K,1,2,29,2024,6'0,181lbs,48,58,60,45,69,64,63,9,6,7,6,9,ST,63,1.2M
205553,L. Ceppitelli,30,https://cdn.sofifa.com/players/205/553/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,73,73,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,3.2M,23K,1,2,23,2021,6'1,183lbs,40,58,51,50,80,22,34,12,10,10,9,10,CB,73,5.4M
246392,L. Brunt,19,https://cdn.sofifa.com/players/246/392/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,52,69,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,110K,4K,1,2,42,2021,5'10,150lbs,56,46,61,63,48,49,43,7,13,13,10,10,CM,54,278K
258041,Novoa,17,https://cdn.sofifa.com/players/258/041/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,60,78,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,425K,2K,1,2,38,2021,5'9,143lbs,50,62,62,53,42,60,60,15,9,14,7,10,ST,62,988K
52935,C. Natali,35,https://cdn.sofifa.com/players/052/935/15_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,74,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,550K,25K,2,2,32,2015,6'4,196lbs,46,48,34,32,90,38,40,5,12,13,8,9,CB,74,
248356,T. Ballo,17,https://cdn.sofifa.com/players/248/356/20_60.png,Austria,https://cdn.sofifa.com/flags/at.png,56,72,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,180K,2K,1,3,56,2021,5'8,132lbs,56,54,72,49,34,49,40,14,12,12,6,8,CAM,57,455K
236321,D. N'Lundulu,21,https://cdn.sofifa.com/players/236/321/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,70,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,275K,6K,1,3,40,2022,5'11,165lbs,48,56,64,59,74,58,61,10,10,10,8,11,ST,61,578K
246950,R. Astley,18,https://cdn.sofifa.com/players/246/950/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,59,78,Everton,https://cdn.sofifa.com/teams/7/light_30.png,300K,3K,1,2,38,2021,6'0,154lbs,49,47,53,39,58,38,34,8,14,6,14,8,CB,61,758K
1845,O. Solskjaer,34,https://cdn.sofifa.com/players/001/845/08_60.png,Norway,https://cdn.sofifa.com/flags/no.png,75,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,0,0,2,1,20,2008,5'9,163lbs,66,77,43,58,59,81,84,10,21,54,21,21,ST,75,
259091,C. Barrett,18,https://cdn.sofifa.com/players/259/091/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,67,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,130K,2K,1,2,50,2022,5'9,154lbs,43,47,60,53,54,49,49,8,7,5,12,8,RB,56,273K
223524,E. Goldaniga,26,https://cdn.sofifa.com/players/223/524/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,70,71,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,1.8M,9K,1,2,5,30-Jun-21,6'4,181lbs,54,59,41,47,75,13,34,9,12,7,15,15,CB,71,
247342,C. Ouzounidis,19,https://cdn.sofifa.com/players/247/342/20_60.png,Australia,https://cdn.sofifa.com/flags/au.png,60,73,Everton,https://cdn.sofifa.com/teams/7/light_30.png,350K,5K,1,2,46,2020,6'0,159lbs,51,42,62,50,59,28,30,11,9,9,6,14,CB,61,884K
243668,D. Gillela,20,https://cdn.sofifa.com/players/243/668/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,57,68,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,160K,2K,1,2,72,2021,6'1,170lbs,42,44,63,64,70,30,48,14,12,7,11,9,CB,59,336K
251271,S. Robertson,18,https://cdn.sofifa.com/players/251/271/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,73,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,190K,3K,1,2,45,2021,5'9,150lbs,51,52,81,49,42,49,52,7,13,10,11,8,RM,57,480K
247011,J. Birch,18,https://cdn.sofifa.com/players/247/011/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,52,72,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,100K,3K,1,2,43,2022,5'10,146lbs,56,51,63,58,52,48,43,6,7,14,7,8,CAM,53,290K
258139,Raaºl Moro,17,https://cdn.sofifa.com/players/258/139/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,60,80,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,400K,2K,1,2,65,2022,5'6,132lbs,56,66,71,47,30,55,47,7,14,11,6,9,CAM,61,1.1M
200389,J. Oblak,27,https://cdn.sofifa.com/players/200/389/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,91,93,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,75M,125K,3,1,13,2023,6'2,192lbs,32,30,57,41,78,11,11,87,92,78,90,90,GK,91,159.4M
253421,K. Ledwidge,18,https://cdn.sofifa.com/players/253/421/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,56,70,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,170K,2K,1,2,60,2021,5'10,161lbs,48,49,70,64,48,34,30,9,9,6,13,11,LWB,58,429K
227807,M. Folivi,21,https://cdn.sofifa.com/players/227/807/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,72,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,450K,8K,1,2,38,2020,5'9,174lbs,47,61,71,63,66,64,62,12,6,12,9,8,ST,62,945K
177578,S. Pra¶dl,33,https://cdn.sofifa.com/players/177/578/20_60.png,Austria,https://cdn.sofifa.com/flags/at.png,72,72,Udinese,https://cdn.sofifa.com/teams/55/light_30.png,1.5M,12K,2,2,4,2021,6'5,214lbs,46,54,30,31,89,37,35,11,8,12,15,8,CB,72,2.7M
224808,G. Ferrari,28,https://cdn.sofifa.com/players/224/808/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,73,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,3M,21K,1,2,31,2023,6'2,181lbs,53,60,51,52,76,22,28,9,16,6,10,9,CB,73,5.3M
240277,M. Gabbia,20,https://cdn.sofifa.com/players/240/277/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,63,78,Milan,https://cdn.sofifa.com/teams/47/light_30.png,750K,5K,1,2,46,2024,6'1,172lbs,45,52,50,44,63,23,42,11,5,12,14,14,CB,65,1.7M
247739,J. Cropper,20,https://cdn.sofifa.com/players/247/739/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,53,65,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,100K,5K,1,2,50,2021,6'0,154lbs,45,47,64,64,68,45,40,14,6,9,10,9,RB,53,210K
202811,E. Marta­nez,27,https://cdn.sofifa.com/players/202/811/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,81,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,9M,43K,1,1,26,2024,6'5,198lbs,35,35,55,40,70,12,42,78,80,78,77,77,GK,78,17.8M
259105,Pablo Rodra­guez,18,https://cdn.sofifa.com/players/259/105/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,59,74,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,325K,2K,1,3,18,2024,5'10,154lbs,44,55,66,55,52,64,67,5,10,9,15,9,ST,61,788K
227854,M. Foulds,21,https://cdn.sofifa.com/players/227/854/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,70,Everton,https://cdn.sofifa.com/teams/7/light_30.png,240K,7K,1,2,39,2020,5'11,165lbs,43,59,53,60,64,28,34,7,6,11,15,13,CB,62,504K
166862,J. Wright,33,https://cdn.sofifa.com/players/166/862/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,68,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,425K,10K,1,2,29,2020,6'1,154lbs,49,52,48,34,74,29,29,6,10,6,11,6,CB,67,850K
253407,S. Greenwood,17,https://cdn.sofifa.com/players/253/407/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,57,74,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,210K,2K,1,2,72,2021,6'1,165lbs,46,59,64,59,57,53,64,10,13,11,11,7,ST,58,530K
234252,C. Jordan,21,https://cdn.sofifa.com/players/234/252/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,70,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,210K,2K,1,2,37,2021,6'1,176lbs,41,48,60,53,72,35,39,12,14,5,15,10,CB,60,441K
238389,B. Wilmot,20,https://cdn.sofifa.com/players/238/389/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,80,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,1.3M,4K,1,2,6,2023,6'2,176lbs,45,53,45,55,68,31,31,13,10,11,5,15,CB,68,3.2M
257007,D. Borkowski,18,https://cdn.sofifa.com/players/257/007/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,58,75,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,275K,3K,1,2,41,2023,6'0,163lbs,46,62,61,64,56,58,50,9,11,8,14,8,ST,60,639K
224378,M. Bani,26,https://cdn.sofifa.com/players/224/378/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,75,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,3.4M,20K,1,2,13,2023,6'2,179lbs,56,54,56,61,76,12,19,9,14,8,6,11,CB,74,6.4M
254541,M. Juwara,18,https://cdn.sofifa.com/players/254/541/20_60.png,Gambia,https://cdn.sofifa.com/flags/gm.png,60,78,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,425K,2K,1,2,26,2024,5'7,132lbs,48,62,66,46,35,63,61,13,10,9,10,5,ST,62,1M
212831,Alisson,27,https://cdn.sofifa.com/players/212/831/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,90,91,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,62.5M,160K,3,1,1,2024,6'3,201lbs,39,30,48,32,78,13,23,86,88,85,91,89,GK,90,120.3M
226467,G. Ricci,23,https://cdn.sofifa.com/players/226/467/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,58,62,Parma,https://cdn.sofifa.com/teams/50/light_30.png,150K,4K,1,2,31,2022,5'11,165lbs,35,54,60,59,60,51,37,8,7,12,9,13,LB,58,281K
245728,T. Omole,19,https://cdn.sofifa.com/players/245/728/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,54,70,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,140K,5K,1,2,54,2021,6'2,187lbs,44,45,63,67,67,36,40,12,14,6,13,7,CB,56,354K
257786,C. Dalle Mura,18,https://cdn.sofifa.com/players/257/786/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,60,76,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,400K,2K,1,2,40,2022,5'11,154lbs,41,39,55,61,53,28,28,5,14,13,6,11,CB,62,930K
228186,L. Fontanesi,24,https://cdn.sofifa.com/players/228/186/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,59,66,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,190K,4K,1,2,96,2020,6'2,170lbs,36,40,52,64,60,33,45,12,9,10,9,13,CB,61,361K
248857,M. Felici,19,https://cdn.sofifa.com/players/248/857/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,53,65,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,100K,3K,1,2,75,2025,5'10,157lbs,56,61,60,43,44,40,60,13,11,12,6,11,CAM,55,200K
204499,R. Inniss,25,https://cdn.sofifa.com/players/204/499/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,66,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,500K,10K,1,2,45,2021,6'5,185lbs,43,52,40,55,84,27,42,7,13,15,14,10,CB,66,988K
239839,S. Coly,22,https://cdn.sofifa.com/players/239/839/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,57,67,Roma,https://cdn.sofifa.com/teams/52/light_30.png,170K,500,1,2,46,2021,6'0,152lbs,45,49,67,57,59,58,63,9,12,10,5,7,ST,59,391K
189690,Guaita,33,https://cdn.sofifa.com/players/189/690/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,8M,48K,2,1,31,2021,6'3,176lbs,29,24,55,41,62,13,29,81,80,77,78,82,GK,80,15.2M
255419,J. Mumbongo,21,https://cdn.sofifa.com/players/255/419/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,57,66,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,160K,6K,1,2,48,2021,6'2,176lbs,48,55,54,52,73,59,53,10,13,6,14,7,ST,59,336K
192563,B. Leno,28,https://cdn.sofifa.com/players/192/563/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,87,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,33.5M,105K,3,1,1,2023,6'3,181lbs,38,35,54,43,70,7,23,85,83,80,84,86,GK,85,66.2M
254857,B. Spencer-Adams,18,https://cdn.sofifa.com/players/254/857/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,76,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,475K,2K,1,2,51,2020,6'0,176lbs,42,43,50,62,69,26,50,6,11,9,12,13,CB,62,1.2M
221087,Pau La³pez,25,https://cdn.sofifa.com/players/221/087/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,88,Roma,https://cdn.sofifa.com/teams/52/light_30.png,25.5M,500,1,1,13,2024,6'2,170lbs,32,16,46,42,52,20,25,82,83,79,82,84,GK,83,55.5M
244446,E. Dubickas,21,https://cdn.sofifa.com/players/244/446/20_60.png,Lithuania,https://cdn.sofifa.com/flags/lt.png,52,59,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,70K,4K,1,2,26,2021,6'0,170lbs,49,52,65,50,60,44,64,10,6,11,6,6,CAM,54,140K
253419,P. Kpohomouh,17,https://cdn.sofifa.com/players/253/419/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,72,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,240K,500,1,2,71,2021,6'1,170lbs,36,34,56,59,78,28,47,10,11,12,10,10,CB,60,606K
252802,W. Singo,19,https://cdn.sofifa.com/players/252/802/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,59,76,Torino,https://cdn.sofifa.com/teams/54/light_30.png,300K,3K,1,2,17,2022,6'3,174lbs,42,42,58,53,58,25,46,11,6,7,13,7,CB,61,698K
253086,P. Pinto,21,https://cdn.sofifa.com/players/253/086/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,59,69,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,230K,5K,1,2,57,2024,6'2,172lbs,37,37,51,55,63,31,41,9,15,9,15,15,CB,61,437K
242435,J. Wakely,18,https://cdn.sofifa.com/players/242/435/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,77,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,300K,3K,1,2,53,2020,6'4,165lbs,42,41,50,54,67,28,35,9,5,8,13,14,CB,60,758K
253161,J. Mensah,18,https://cdn.sofifa.com/players/253/161/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,56,65,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,120K,2K,1,2,52,2021,6'0,187lbs,42,46,53,63,70,30,47,13,12,14,14,6,CB,57,252K
257000,A. Carboni,19,https://cdn.sofifa.com/players/257/000/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,58,73,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,250K,2K,1,2,44,2022,6'1,165lbs,46,49,52,46,62,29,37,8,13,12,12,9,CB,60,581K
243513,G. Corbo,20,https://cdn.sofifa.com/players/243/513/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,60,74,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,425K,3K,1,2,25,2023,6'1,168lbs,43,50,49,52,64,18,38,15,5,12,7,6,CB,62,1M
254326,H. Ogunby,18,https://cdn.sofifa.com/players/254/326/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,55,73,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,160K,2K,1,3,50,2020,5'9,157lbs,49,53,78,34,44,48,45,6,8,8,7,14,RW,55,404K
